batter_id,batter,Active Ratio_death,Striking Ratio_death,True SR_death,True Avg_death,Active Ratio_middle,Striking Ratio_middle,True SR_middle,True Avg_middle,Active Ratio_powerplay,Striking Ratio_powerplay,True SR_powerplay,True Avg_powerplay
299,JJ Bumrah,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
41,JJ van der Wath,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
74,JL Pattinson,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
469,JP Behrendorff,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
224,JPR Scantlebury-Searles,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
429,JR Hazlewood,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
146,JW Hastings,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
586,Jaskaran Singh,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
488,Joginder Sharma,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
15,K Khejroliya,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
538,K Santokie,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
637,KA Jamieson,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
514,KAJ Roach,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
609,KC Cariappa,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
171,KJ Abbott,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
384,KK Ahmed,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
618,KL Nagarkoti,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
113,KM Asif,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
175,KMA Paul,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
258,KMDN Kulasekara,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
383,KP Appanna,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
362,KR Sen,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
145,KW Richardson,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
619,Kamran Khan,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
16,Karanveer Singh,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
416,Kartik Tyagi,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
262,Kuldeep Yadav,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
548,L Ablish,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
651,L Balaji,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
17,L Ngidi,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
598,LE Plunkett,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
524,LH Ferguson,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
440,M Ashwin,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
169,M Jansen,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
179,M Kartik,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
441,M Morkel,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
339,M Muralitharan,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
207,M Ntini,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
405,M Prasidh Krishna,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
205,M Theekshana,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
57,M de Lange,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
119,MA Starc,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
243,MF Maharoof,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
7,MG Johnson,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
200,MG Neser,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
201,MM Patel,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
223,MM Sharma,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
310,MS Gony,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
498,Mohammad Asif,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
25,Mohammed Shami,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
152,Mohammed Siraj,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
451,Mohsin Khan,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
434,Mujeeb Ur Rahman,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
353,Mukesh Choudhary,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
628,Mustafizur Rahman,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
19,ND Doshi,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
504,NM Coulter-Nile,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
72,NT Ellis,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
555,Navdeep Saini,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
508,O Thomas,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
357,OC McCoy,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
39,OF Smith,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
485,P Amarnath,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
96,P Awana,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
75,P Parameswaran,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
345,P Sahu,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
266,P Suyal,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
109,PJ Sangwan,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
491,PP Ojha,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
516,PV Tambe,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
50,PVD Chameera,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
142,PWH de Silva,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
473,Pankaj Singh,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
605,R Bhatia,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
261,R Dhawan,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
10,R Rampaul,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
591,R Sharma,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
301,R Shepherd,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
268,R Shukla,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
127,R Vinay Kumar,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
147,RD Chahar,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
126,RG More,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
240,RJ Harris,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
478,RJ Peterson,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
321,RP Meredith,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
183,RP Singh,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
79,RR Powar,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
122,RR Raje,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
464,Rashid Khan,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
531,Rasikh Salam,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
487,Ravi Bishnoi,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
606,S Aravind,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
241,S Badree,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
162,S Kaul,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
177,S Kaushik,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
82,S Ladda,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
597,S Lamichhane,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
227,S Nadeem,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
21,S Narwal,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
482,S Randiv,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
472,S Sreesanth,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
157,S Tyagi,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
52,SA Abbott,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
124,SB Bangar,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
564,SB Jakati,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
23,SC Kuggeleijn,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
225,SE Bond,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
602,SJ Srivastava,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
393,SK Trivedi,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
256,SK Warne,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
432,SL Malinga,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
641,SM Boland,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
176,SM Harwood,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
43,SMSM Senanayake,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
583,SN Thakur,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
209,SS Cottrell,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
95,SS Sarkar,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
138,ST Jayasuriya,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
105,SW Tait,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
435,Sandeep Sharma,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
518,Shivam Mavi,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
81,Shoaib Ahmed,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
244,Simarjeet Singh,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
397,T Natarajan,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
59,T Thushara,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
190,TA Boult,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
347,TG Southee,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
29,TK Curran,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
349,TP Sudhindra,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
182,TS Mills,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
158,TU Deshpande,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
88,Tejas Baroka,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
302,UT Yadav,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
400,Umar Gul,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
332,Umran Malik,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
233,V Pratap Singh,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
326,VG Arora,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
1,VR Aaron,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
382,VRV Singh,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
351,VS Malik,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
648,VS Yeligati,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
427,VY Mahesh,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
599,WPUJC Vaas,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
37,YA Abdulla,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
322,YS Chahal,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
271,Yash Dayal,0.0,0.0,-203.5714286,-72.0,0.0,0.0,-124.4047619,-27.2,0.0,0.0,-125.0,-45.0
